date,country,cases,deaths,icu_patients,hosp_patients,tests,positive_rate,vac,fully_vac,population,month,year
2021-04-21,United Kingdom,2424,20,276,1893,129647243,0.003,33257651,11192601,68207114,4,2021
2021-04-22,United Kingdom,2766,20,261,1791,130727075,0.003,33388637,11623671,68207114,4,2021
2021-04-23,United Kingdom,2754,41,243,1749,131424784,0.003,33524423,12088686,68207114,4,2021
2021-04-24,United Kingdom,2122,32,240,1673,131902101,0.002,33673190,12636322,68207114,4,2021
2021-04-25,United Kingdom,1733,11,231,1626,133355480,0.003,33752885,12897123,68207114,4,2021
2021-04-26,United Kingdom,2119,7,227,1649,134366624,0.002,33843580,13201811,68207114,4,2021
2021-04-27,United Kingdom,2697,17,214,1572,135077559,0.002,33959908,13581076,68207114,4,2021
2021-04-28,United Kingdom,2131,29,208,1515,136412678,0.002,34094048,14043961,68207114,4,2021
2021-04-29,United Kingdom,2459,25,196,1464,137471597,0.002,34216616,14535528,68207114,4,2021
2021-04-30,United Kingdom,2397,16,185,1366,138119672,0.002,34362205,14957313,68207114,4,2021
2021-05-01,United Kingdom,1911,7,188,1287,138588237,0.002,34505380,15329617,68207114,5,2021
2021-05-02,United Kingdom,1674,14,196,1285,139403236,0.003,34595304,15502508,68207114,5,2021
2021-05-03,United Kingdom,1674,1,187,1303,140459009,0.002,34667904,15630007,68207114,5,2021
2021-05-04,United Kingdom,1984,6,181,1295,141305011,0.002,34795074,15887493,68207114,5,2021
2021-05-05,United Kingdom,2155,27,182,1238,142503352,0.002,34934171,16291719,68207114,5,2021
2021-05-06,United Kingdom,2618,13,163,1159,143571573,0.002,35069641,16764720,68207114,5,2021
2021-05-07,United Kingdom,2490,15,159,1157,144266301,0.002,35202642,17230542,68207114,5,2021
2021-05-08,United Kingdom,2056,5,151,1137,144742223,0.002,35371669,17669379,68207114,5,2021
2021-05-09,United Kingdom,1770,2,144,1118,146049004,0.002,35472295,17856550,68207114,5,2021
2021-05-10,United Kingdom,2378,5,149,1129,146995588,0.002,35587348,18088385,68207114,5,2021
2021-05-11,United Kingdom,2490,20,138,1106,147694194,0.002,35722461,18438532,68207114,5,2021
2021-05-12,United Kingdom,2296,11,136,1068,148861358,0.003,35906671,18890969,68207114,5,2021
2021-05-13,United Kingdom,2663,11,129,1001,149845536,0.003,36115955,19319010,68207114,5,2021
2021-05-14,United Kingdom,2198,18,124,976,150506368,0.003,36336023,19712412,68207114,5,2021
2021-05-15,United Kingdom,2060,7,121,966,150953702,0.003,36573354,20103658,68207114,5,2021
2021-05-16,United Kingdom,1926,4,123,941,152027296,0.003,36704672,20287403,68207114,5,2021
2021-05-17,United Kingdom,1993,5,125,943,153012212,0.003,36811405,20546452,68207114,5,2021
2021-05-19,United Kingdom,2146,3,122,918,154896630,0.002,37250363,21239471,68207114,5,2021
2021-05-20,United Kingdom,2699,7,123,912,155891295,0.002,37518614,21659783,68207114,5,2021
2021-05-21,United Kingdom,2708,9,124,922,156590500,0.002,37738271,22086466,68207114,5,2021
2021-05-22,United Kingdom,2524,6,123,887,157074877,0.002,37943681,22643417,68207114,5,2021
2021-05-23,United Kingdom,2093,5,120,924,158227709,0.002,38070038,22895556,68207114,5,2021
2021-05-24,United Kingdom,2370,3,121,960,159160549,0.002,38192417,23228511,68207114,5,2021
2021-05-25,United Kingdom,2417,15,128,921,159888037,0.003,38378564,23616498,68207114,5,2021
2021-05-26,United Kingdom,2991,9,125,895,160995857,0.003,38614683,24043956,68207114,5,2021
2021-05-27,United Kingdom,3384,10,120,872,161952795,0.003,38871200,24478052,68207114,5,2021
2021-05-28,United Kingdom,4030,10,124,886,162606732,0.003,39075642,24914003,68207114,5,2021
2021-05-29,United Kingdom,3241,7,119,887,163071864,0.003,39259168,25332851,68207114,5,2021
2021-05-30,United Kingdom,3114,6,124,907,163676040,0.004,39384055,25539173,68207114,5,2021
2021-05-31,United Kingdom,3294,2,122,929,164261439,0.004,39477158,25734719,68207114,5,2021
2021-06-01,United Kingdom,3102,0,136,930,164914927,0.005,39585665,26073284,68207114,6,2021
2021-06-02,United Kingdom,4264,12,129,961,165751823,0.005,39758428,26422303,68207114,6,2021
2021-06-03,United Kingdom,5181,18,134,938,166556968,0.006,39949694,26799944,68207114,6,2021
2021-06-04,United Kingdom,6144,11,130,965,167207457,0.006,40129618,27187975,68207114,6,2021
2021-06-05,United Kingdom,5655,13,135,938,167676121,0.007,40333231,27661353,68207114,6,2021
2021-06-06,United Kingdom,5225,4,145,964,168901375,0.006,40460576,27921294,68207114,6,2021
2021-06-07,United Kingdom,5597,1,148,1035,169816779,0.006,40573517,28227362,68207114,6,2021
2021-06-08,United Kingdom,5973,14,154,1057,170532430,0.007,40710319,28540844,68207114,6,2021
2021-06-09,United Kingdom,7322,6,159,1064,171596809,0.007,40886878,28857102,68207114,6,2021
2021-06-10,United Kingdom,7239,7,158,1095,172560660,0.007,41088485,29165140,68207114,6,2021
2021-06-11,United Kingdom,7960,17,161,1077,173287483,0.007,41297016,29472332,68207114,6,2021
2021-06-12,United Kingdom,7552,12,169,1106,173804097,0.008,41551201,29792658,68207114,6,2021
2021-06-13,United Kingdom,7334,8,188,1141,174843345,0.008,41698429,29973779,68207114,6,2021
2021-06-14,United Kingdom,7621,3,188,1182,175765824,0.009,41831056,30209707,68207114,6,2021
2021-06-15,United Kingdom,7594,10,206,1233,176532831,0.009,42021089,30440373,68207114,6,2021
2021-06-16,United Kingdom,8811,9,208,1258,177621341,0.009,42216654,30675207,68207114,6,2021
2021-06-17,United Kingdom,10823,19,210,1323,178673806,0.009,42460632,30898467,68207114,6,2021
2021-06-18,United Kingdom,10287,11,223,1365,179447259,0.01,42683772,31104144,68207114,6,2021
2021-06-19,United Kingdom,10076,14,215,1350,180019948,0.01,42964013,31340507,68207114,6,2021
2021-06-20,United Kingdom,9077,6,210,1385,181153352,0.01,43127763,31449915,68207114,6,2021
2021-06-21,United Kingdom,10468,5,228,1519,182165165,0.01,43148843,31489240,68207114,6,2021
2021-06-22,United Kingdom,11507,27,250,1543,182977359,0.011,43448680,31740115,68207114,6,2021
2021-06-23,United Kingdom,15943,19,246,1497,184123513,0.012,43656327,31908103,68207114,6,2021
2021-06-24,United Kingdom,16705,21,259,1518,185193284,0.013,43877861,32085916,68207114,6,2021
2021-06-25,United Kingdom,15374,18,257,1539,186029960,0.014,44080358,32260686,68207114,6,2021
2021-06-26,United Kingdom,17946,23,256,1546,186635492,0.015,44314799,32460191,68207114,6,2021
2021-06-27,United Kingdom,14633,11,263,1607,187837275,0.015,44454511,32583746,68207114,6,2021
2021-06-28,United Kingdom,22723,3,297,1745,188916528,0.017,44581771,32721762,68207114,6,2021
2021-06-29,United Kingdom,20261,23,283,1748,189785460,0.018,44719762,32872450,68207114,6,2021
2021-06-30,United Kingdom,25670,14,287,1827,191016361,0.019,44860978,33048199,68207114,6,2021
2021-07-01,United Kingdom,27646,22,300,1937,192140157,0.021,45013503,33241265,68207114,7,2021
2021-07-02,United Kingdom,26863,27,321,2014,192996544,0.022,45137108,33418743,68207114,7,2021
2021-07-03,United Kingdom,24465,18,327,2058,193635879,0.023,45274497,33614952,68207114,7,2021
2021-07-04,United Kingdom,23896,15,336,2178,194892032,0.024,45351719,33726362,68207114,7,2021
2021-07-05,United Kingdom,27106,9,369,2364,196036651,0.025,45428681,33874176,68207114,7,2021
2021-07-06,United Kingdom,28629,37,392,2486,196990166,0.026,45514492,34027302,68207114,7,2021
2021-07-07,United Kingdom,32061,33,417,2681,198205560,0.027,45601445,34198779,68207114,7,2021
2021-07-08,United Kingdom,32096,36,417,2768,199315990,0.027,45697875,34374246,68207114,7,2021
2021-07-09,United Kingdom,35885,30,437,2939,200210184,0.028,45787958,34553065,68207114,7,2021
2021-07-10,United Kingdom,31835,34,448,3036,200933971,0.029,45881721,34764511,68207114,7,2021
2021-07-11,United Kingdom,31382,26,454,3182,202034069,0.031,45923721,34872131,68207114,7,2021
2021-07-12,United Kingdom,34810,6,482,3458,203090269,0.032,45978017,34997491,68207114,7,2021
2021-07-13,United Kingdom,36500,50,522,3673,204010907,0.033,46037090,35155767,68207114,7,2021
2021-07-14,United Kingdom,42183,50,545,3857,205201783,0.035,46097464,35341428,68207114,7,2021
2021-07-15,United Kingdom,48641,67,551,4038,206399955,0.037,46159145,35543321,68207114,7,2021
2021-07-16,United Kingdom,51949,49,573,4151,207361441,0.039,46228636,35745635,68207114,7,2021
2021-07-17,United Kingdom,54183,47,583,4231,208132533,0.042,46295853,35970849,68207114,7,2021
2021-07-18,United Kingdom,47848,28,582,4347,209161245,0.044,46314039,36099727,68207114,7,2021
2021-07-19,United Kingdom,40671,19,611,4651,210256183,0.045,46349709,36243287,68207114,7,2021
2021-07-20,United Kingdom,46688,102,618,4742,211132818,0.047,46388744,36404566,68207114,7,2021
2021-07-21,United Kingdom,44081,73,647,4930,212157873,0.048,46433845,36587904,68207114,7,2021
2021-07-22,United Kingdom,40029,84,699,5102,213210454,0.048,46477881,36776201,68207114,7,2021
2021-07-23,United Kingdom,36093,64,715,5312,214106361,0.046,46520855,36965542,68207114,7,2021
2021-07-24,United Kingdom,31624,88,755,5379,214851308,0.043,46564660,37169428,68207114,7,2021
2021-07-25,United Kingdom,28937,28,779,5648,215630025,0.041,46589211,37287384,68207114,7,2021
2021-07-26,United Kingdom,24932,14,820,6004,216435477,0.041,46619230,37436320,68207114,7,2021
2021-07-27,United Kingdom,23401,131,848,6097,217219033,0.038,46654632,37587970,68207114,7,2021
2021-07-28,United Kingdom,25713,127,853,6107,218117010,0.035,46698479,37759143,68207114,7,2021
2021-07-29,United Kingdom,30871,91,869,5986,218993014,0.035,46740832,37939061,68207114,7,2021
2021-07-30,United Kingdom,29323,68,889,6019,219818339,0.034,46777556,38110157,68207114,7,2021
2021-07-31,United Kingdom,25782,72,893,5958,220481922,0.034,46816382,38322171,68207114,7,2021
2021-08-01,United Kingdom,24173,65,877,5982,221140409,0.033,46837614,38440215,68207114,8,2021
2021-08-02,United Kingdom,22287,25,895,6215,221855623,0.033,46863706,38566407,68207114,8,2021
2021-08-03,United Kingdom,21855,140,887,6006,222593976,0.033,46892996,38709168,68207114,8,2021
2021-08-04,United Kingdom,29151,121,881,5792,223429443,0.035,46926330,38874837,68207114,8,2021
2021-08-05,United Kingdom,30009,90,871,5755,224253002,0.035,46961830,39047529,68207114,8,2021
2021-08-06,United Kingdom,31633,92,870,5752,225032301,0.035,46998806,39215885,68207114,8,2021
2021-08-07,United Kingdom,28344,103,854,5703,225680850,0.036,47036796,39429468,68207114,8,2021
2021-08-08,United Kingdom,27244,45,856,5857,226357460,0.037,47059639,39551538,68207114,8,2021
2021-08-09,United Kingdom,25056,37,859,6018,227073461,0.037,47091889,39688566,68207114,8,2021
2021-08-10,United Kingdom,23469,146,874,6020,227812237,0.037,47129400,39839709,68207114,8,2021
2021-08-11,United Kingdom,29381,108,871,6005,228640287,0.037,47170968,40013470,68207114,8,2021
2021-08-12,United Kingdom,32885,95,882,5959,229472464,0.038,47215352,40206029,68207114,8,2021
2021-08-13,United Kingdom,32539,100,892,5987,230284013,0.038,47255842,40377614,68207114,8,2021
2021-08-14,United Kingdom,29226,94,892,5884,230927295,0.038,47302445,40577198,68207114,8,2021
2021-08-15,United Kingdom,26484,59,898,6046,231588398,0.038,47333702,40703581,68207114,8,2021
2021-08-16,United Kingdom,28358,27,918,6383,232278737,0.039,47369418,40841971,68207114,8,2021
2021-08-17,United Kingdom,26709,170,925,6407,232996599,0.04,47413242,40987846,68207114,8,2021
2021-08-18,United Kingdom,33758,111,909,6465,233809959,0.041,47460526,41157069,68207114,8,2021
2021-08-19,United Kingdom,36533,114,928,6509,234648590,0.041,47516505,41332128,68207114,8,2021
2021-08-20,United Kingdom,37128,114,955,6520,235396547,0.043,47577390,41499520,68207114,8,2021
2021-08-21,United Kingdom,31886,104,955,6531,236039219,0.043,47650396,41694401,68207114,8,2021
2021-08-22,United Kingdom,32034,49,963,6749,236707285,0.044,47690741,41810753,68207114,8,2021
2021-08-23,United Kingdom,31856,42,942,7019,237431492,0.045,47737142,41942036,68207114,8,2021
2021-08-24,United Kingdom,30762,174,957,6961,238169368,0.045,47792552,42072712,68207114,8,2021
2021-08-25,United Kingdom,35618,149,974,6986,239081395,0.045,47860628,42234417,68207114,8,2021
2021-08-26,United Kingdom,38117,142,982,7031,240055533,0.044,47915768,42379353,68207114,8,2021
2021-08-27,United Kingdom,37854,101,988,7083,240936020,0.043,47960705,42510809,68207114,8,2021
2021-08-28,United Kingdom,32142,133,953,6978,241646353,0.043,48003976,42644497,68207114,8,2021
2021-08-29,United Kingdom,32992,61,971,7109,242340308,0.042,48028366,42723937,68207114,8,2021
2021-08-30,United Kingdom,26285,48,984,7338,242998316,0.042,48048009,42790585,68207114,8,2021
2021-08-31,United Kingdom,32167,51,1014,7676,243909849,0.041,48087908,42909987,68207114,8,2021
2021-09-01,United Kingdom,35577,207,1030,7680,244928717,0.04,48131996,43023372,68207114,9,2021
2021-09-02,United Kingdom,37982,178,1038,7620,246115918,0.039,48171998,43142747,68207114,9,2021
2021-09-03,United Kingdom,42355,121,1034,7669,247295819,0.038,48207264,43253337,68207114,9,2021
2021-09-04,United Kingdom,36725,120,1019,7554,248041798,0.038,48248318,43381890,68207114,9,2021
2021-09-05,United Kingdom,36545,68,1018,7749,249073451,0.037,48270113,43455083,68207114,9,2021
2021-09-06,United Kingdom,40976,45,1062,8035,250408936,0.035,48292811,43535098,68207114,9,2021
2021-09-07,United Kingdom,37535,210,1047,7979,251552821,0.035,48319435,43620946,68207114,9,2021
2021-09-08,United Kingdom,38579,191,1060,8135,252793207,0.034,48344566,43708906,68207114,9,2021
2021-09-09,United Kingdom,37570,167,1051,8144,254042193,0.034,48370340,43805608,68207114,9,2021
2021-09-10,United Kingdom,37012,147,1056,8315,255108486,0.034,48396404,43897419,68207114,9,2021
2021-09-11,United Kingdom,28899,156,1027,8143,255841443,0.033,48424317,43995478,68207114,9,2021
2021-09-12,United Kingdom,28641,56,1055,8253,256908854,0.032,48439272,44048093,68207114,9,2021
2021-09-13,United Kingdom,30416,62,1056,8476,257937152,0.032,48458700,44108746,68207114,9,2021
2021-09-14,United Kingdom,26763,187,1060,8399,258817446,0.031,48476345,44175471,68207114,9,2021
2021-09-15,United Kingdom,29901,201,1081,8405,259880899,0.031,48500747,44238761,68207114,9,2021
2021-09-16,United Kingdom,26619,159,1020,8122,260960637,0.03,48523798,44302734,68207114,9,2021
2021-09-17,United Kingdom,32566,180,1011,7915,261863708,0.03,48544576,44363118,68207114,9,2021
2021-09-18,United Kingdom,29476,164,1004,7705,262555031,0.03,48570774,44435615,68207114,9,2021
2021-09-19,United Kingdom,29298,61,1006,7757,263671147,0.03,48584614,44470772,68207114,9,2021
2021-09-20,United Kingdom,35943,50,982,7809,264657002,0.031,48604764,44517114,68207114,9,2021
2021-09-21,United Kingdom,31188,204,943,7636,265537090,0.032,48625148,44560520,68207114,9,2021
2021-09-22,United Kingdom,33829,168,939,7429,266496020,0.033,48647827,44604567,68207114,9,2021
2021-09-23,United Kingdom,35847,195,916,7179,267551147,0.035,48672910,44649155,68207114,9,2021
2021-09-24,United Kingdom,35716,180,878,6928,268435917,0.035,48700527,44693914,68207114,9,2021
2021-09-25,United Kingdom,29976,129,874,6974,269203156,0.035,48724823,44741032,68207114,9,2021
2021-09-26,United Kingdom,33068,64,839,6835,270309518,0.035,48740807,44766571,68207114,9,2021
2021-09-27,United Kingdom,37583,40,831,7066,271307240,0.036,48765726,44799748,68207114,9,2021
2021-09-28,United Kingdom,34847,177,826,7049,272176929,0.036,48797579,44833280,68207114,9,2021
2021-09-29,United Kingdom,35266,160,813,6935,273286284,0.036,48829118,44867373,68207114,9,2021
2021-09-30,United Kingdom,35833,137,815,6791,274360744,0.036,48863490,44901832,68207114,9,2021
2021-10-01,United Kingdom,34684,128,805,6622,275239791,0.035,48901670,44936121,68207114,10,2021
2021-10-02,United Kingdom,29520,124,764,6474,275960662,0.036,48932736,44970512,68207114,10,2021
2021-10-03,United Kingdom,29719,43,778,6631,276968165,0.036,48956859,44992044,68207114,10,2021
2021-10-04,United Kingdom,34502,40,769,6821,277909146,0.036,48994530,45021381,68207114,10,2021
2021-10-05,United Kingdom,33190,166,800,6897,278765499,0.035,49035877,45049953,68207114,10,2021
2021-10-06,United Kingdom,38922,150,807,6882,279818949,0.036,49068705,45078529,68207114,10,2021
2021-10-07,United Kingdom,39898,124,808,6831,280808033,0.037,49101734,45107185,68207114,10,2021
2021-10-08,United Kingdom,35120,127,780,6809,281711499,0.037,49133419,45136253,68207114,10,2021
2021-10-09,United Kingdom,39493,156,768,6753,282408036,0.039,49164814,45169730,68207114,10,2021
2021-10-10,United Kingdom,33654,38,744,6925,283376305,0.04,49186920,45189181,68207114,10,2021
2021-10-11,United Kingdom,39738,28,747,7078,284312593,0.041,49216092,45212813,68207114,10,2021
2021-10-12,United Kingdom,37855,184,780,7106,285186091,0.041,49252939,45239759,68207114,10,2021
2021-10-13,United Kingdom,41669,136,781,7120,286031247,0.043,49291665,45269240,68207114,10,2021
2021-10-14,United Kingdom,44745,160,783,7178,287243502,0.042,49335154,45297231,68207114,10,2021
2021-10-15,United Kingdom,44387,145,791,7190,288137881,0.044,49375917,45326663,68207114,10,2021
2021-10-16,United Kingdom,42899,148,805,7216,288866922,0.044,49404916,45360146,68207114,10,2021
2021-10-17,United Kingdom,44803,57,819,7487,289847450,0.046,49422753,45377411,68207114,10,2021
2021-10-18,United Kingdom,48965,45,826,7855,290758944,0.047,49462425,45400990,68207114,10,2021
2021-10-19,United Kingdom,43628,223,851,8003,291636167,0.048,49505327,45433757,68207114,10,2021
2021-10-20,United Kingdom,48798,179,872,8259,292723822,0.048,49554407,45460122,68207114,10,2021
2021-10-21,United Kingdom,51719,118,892,8353,293760055,0.05,49603139,45486950,68207114,10,2021
2021-10-22,United Kingdom,48992,181,889,8336,294658911,0.051,49649389,45513120,68207114,10,2021
2021-10-23,United Kingdom,45102,135,869,8328,295354978,0.051,49689481,45543363,68207114,10,2021
2021-10-24,United Kingdom,38846,72,885,8497,296129341,0.052,49715228,45561445,68207114,10,2021
2021-10-25,United Kingdom,36369,40,913,8820,296945321,0.051,49753037,45582891,68207114,10,2021
2021-10-26,United Kingdom,43739,263,952,8936,297742368,0.051,49794120,45605922,68207114,10,2021
2021-10-27,United Kingdom,44122,209,945,9040,298628293,0.052,49838202,45627499,68207114,10,2021
2021-10-28,United Kingdom,39478,166,944,9118,299499556,0.052,49882904,45651222,68207114,10,2021
2021-10-29,United Kingdom,43258,187,962,9213,300317341,0.051,49923871,45673501,68207114,10,2021
2021-10-30,United Kingdom,41009,166,968,9264,300974211,0.051,49959923,45698902,68207114,10,2021
2021-10-31,United Kingdom,37732,74,980,9419,301910735,0.049,49987325,45712351,68207114,10,2021
2021-11-01,United Kingdom,39999,43,1030,9662,302805733,0.049,50025020,45731565,68207114,11,2021
2021-11-02,United Kingdom,33712,292,1024,9645,303658934,0.047,50071683,45752487,68207114,11,2021
2021-11-03,United Kingdom,41530,217,1019,9428,304645790,0.046,50112925,45770452,68207114,11,2021
2021-11-04,United Kingdom,36963,219,1034,9280,305570946,0.045,50156656,45790934,68207114,11,2021
2021-11-05,United Kingdom,33972,193,1026,9079,306382272,0.044,50200147,45813567,68207114,11,2021
2021-11-06,United Kingdom,30454,155,1018,8833,307019091,0.042,50236895,45838067,68207114,11,2021
2021-11-07,United Kingdom,29889,62,1012,8853,307874424,0.041,50262735,45852677,68207114,11,2021
2021-11-08,United Kingdom,32325,57,1026,9001,308784494,0.04,50296294,45873038,68207114,11,2021
2021-11-09,United Kingdom,32899,263,1023,8948,309624241,0.04,50336130,45894237,68207114,11,2021
2021-11-10,United Kingdom,39699,216,1008,8872,310637390,0.039,50455318,45942003,68207114,11,2021
2021-11-11,United Kingdom,43511,199,999,8718,311624859,0.04,50491701,45964488,68207114,11,2021
2021-11-12,United Kingdom,39149,145,989,8623,312440945,0.041,50526039,45986536,68207114,11,2021
2021-11-13,United Kingdom,37807,158,974,8487,313093209,0.042,50559566,46010861,68207114,11,2021
2021-11-14,United Kingdom,36217,63,979,8570,313996973,0.043,50582504,46027909,68207114,11,2021
2021-11-15,United Kingdom,40665,47,968,8727,314903089,0.044,50614550,46045964,68207114,11,2021
2021-11-16,United Kingdom,37130,214,938,8447,315700279,0.045,50645981,46065838,68207114,11,2021
2021-11-17,United Kingdom,38254,201,935,8194,316793973,0.044,50679073,46087958,68207114,11,2021
2021-11-18,United Kingdom,48053,200,923,8093,317774246,0.045,50707953,46108608,68207114,11,2021
2021-11-19,United Kingdom,44835,159,911,8040,318625926,0.046,50735037,46130215,68207114,11,2021
2021-11-20,United Kingdom,40153,150,908,7913,319334397,0.046,50761050,46154408,68207114,11,2021
2021-11-21,United Kingdom,39548,61,913,8006,320381762,0.045,50777474,46168300,68207114,11,2021
2021-11-22,United Kingdom,45653,45,928,8088,321350586,0.046,50800732,46186817,68207114,11,2021
