ship,job_id,job_desc,item_id,item_name,item_quantity,item_manufaturer,component_id,component_desc,done_date,year,days
Ship-21,582,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.13,ME Fuel Pump No 3,2015-01-24,2015,0
Ship-21,714,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.17,ME Fuel Pump No 7,2015-01-24,2015,0
Ship-21,510,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.11,ME Fuel Pump No 1,2015-01-24,2015,0
Ship-21,712,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.16,ME Fuel Pump No 6,2015-01-24,2015,0
Ship-21,714,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.17,ME Fuel Pump No 7,2017-04-28,2017,825
Ship-21,712,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.16,ME Fuel Pump No 6,2017-04-28,2017,0
Ship-21,574,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.12,ME Fuel Pump No 2,2017-04-28,2017,0
Ship-21,582,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.13,ME Fuel Pump No 3,2017-04-28,2017,0
Ship-21,510,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.11,ME Fuel Pump No 1,2017-04-28,2017,0
Ship-21,628,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,STX MAN B&W,601.026.14,ME Fuel Pump No 4,2017-04-28,2017,0
Ship-9,516,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.18,Fuel Pump 08,2018-12-08,2018,NA
Ship-9,514,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.17,Fuel Pump 07,2019-02-13,2019,67
Ship-9,492,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.13,Fuel Pump 03,2020-01-22,2020,343
Ship-9,514,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.17,Fuel Pump 07,2020-01-22,2020,0
Ship-9,488,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.11,Fuel Pump 01,2020-01-22,2020,0
Ship-9,502,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.15,Fuel Pump 05,2020-02-18,2020,27
Ship-9,500,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.14,Fuel Pump 04,2020-03-05,2020,16
Ship-9,504,8000H Replace Fuel Pump Suction Valve,601.026.052,"Suction Valve, Compl",1,MAN B&W,601.026.16,Fuel Pump 06,2020-03-05,2020,0
Ship-11,570,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.17,Fuel Pump 07,2019-04-10,2019,NA
Ship-11,558,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.12,Fuel Pump 02,2019-04-12,2019,2
Ship-11,566,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.15,Fuel Pump 05,2019-04-12,2019,0
Ship-11,572,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.18,Fuel Pump 08,2019-04-12,2019,0
Ship-11,568,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.16,Fuel Pump 06,2019-04-12,2019,0
Ship-11,560,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.13,Fuel Pump 03,2019-04-24,2019,12
Ship-11,556,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.11,Fuel Pump 01,2019-04-24,2019,0
Ship-11,564,8000H Replace Fuel Pump Suction Valve,601.026.053,Combined Puncture Valve,1,MAN B&W,601.026.14,Fuel Pump 04,2019-04-24,2019,0
Ship-21,638,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.17,ME Fuel Pump No 7,2018-04-29,2018,NA
Ship-21,631,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.11,ME Fuel Pump No 1,2018-04-29,2018,0
Ship-21,636,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.15,ME Fuel Pump No 5,2018-04-29,2018,0
Ship-21,632,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.12,ME Fuel Pump No 2,2018-04-29,2018,0
Ship-21,635,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.14,ME Fuel Pump No 4,2018-04-29,2018,0
Ship-21,637,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,1,STX MAN B&W,601.026.16,ME Fuel Pump No 6,2018-04-29,2018,0
Ship-21,634,16000H Overhaul ME FO Pump,601.026.053,Combined Puncture Valve,7,STX MAN B&W,601.026.13,ME Fuel Pump No 3,2018-04-29,2018,0
Ship-10,914,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.14,Fuel Pump 04,2017-12-10,2017,NA
Ship-10,770,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.16,Fuel Pump 06,2018-05-27,2018,168
Ship-10,912,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.12,Fuel Pump 02,2018-06-25,2018,29
Ship-10,915,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.15,Fuel Pump 05,2018-06-25,2018,0
Ship-10,913,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.13,Fuel Pump 03,2018-08-20,2018,56
Ship-10,916,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.17,Fuel Pump 07,2018-08-20,2018,0
Ship-10,917,24000H Overhauling the Fuel Pump,601.026.054,Disc,0,MAN B&W,601.026.18,Fuel Pump 08,2018-08-26,2018,6
Ship-10,2347,M/E FO pump no. 5 minimal leak,601.026.055,Plug Screw,1,MAN B&W,601.026.15,Fuel Pump 05,2017-12-24,2017,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.072,Roller Guide,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-13,770,24000H Overhauling the Fuel Pump,601.026.072,Roller Guide,1,MAN B&W,601.026.16,Fuel Pump 06,2018-09-19,2018,NA
Ship-10,2347,M/E FO pump no. 5 minimal leak,601.026.084,Sealing Ring,1,MAN B&W,601.026.15,Fuel Pump 05,2017-12-24,2017,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.084,Sealing Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,340
Ship-10,2347,M/E FO pump no. 5 minimal leak,601.026.086,Sealing Ring,1,MAN B&W,601.026.15,Fuel Pump 05,2017-12-24,2017,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.086,Sealing Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,340
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.087,Cap,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.088,Scraper Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.089,Scraper Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.090,Flange,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.093,Locking Nut,4,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.094,Stud,4,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,2347,M/E FO pump no. 5 minimal leak,601.026.095,O-Ring,1,MAN B&W,601.026.15,Fuel Pump 05,2017-12-24,2017,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.095,O-Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,340
Ship-10,2605,Overhauled ME FO pump no 1 Plunger and Barrel.,601.026.095,O-Ring,1,MAN B&W,601.026.11,Fuel Pump 01,2019-01-21,2019,53
Ship-13,912,24000H Overhauling the Fuel Pump,601.026.095,O-Ring,1,MAN B&W,601.026.12,Fuel Pump 02,2019-03-30,2019,NA
Ship-13,917,24000H Overhauling the Fuel Pump,601.026.095,O-Ring,1,MAN B&W,601.026.18,Fuel Pump 08,2019-03-30,2019,0
Ship-13,914,24000H Overhauling the Fuel Pump,601.026.095,O-Ring,1,MAN B&W,601.026.14,Fuel Pump 04,2019-03-30,2019,0
Ship-13,911,24000H Overhauling the Fuel Pump,601.026.095,O-Ring,1,MAN B&W,601.026.11,Fuel Pump 01,2019-03-30,2019,0
Ship-13,913,24000H Overhauling the Fuel Pump,601.026.095,O-Ring,1,MAN B&W,601.026.13,Fuel Pump 03,2019-03-30,2019,0
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.101,Sealing Bush,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,936,32000H Check & Overhaul the Roller Guide,601.026.102,Sealing Ring,1,MAN B&W,601.026.43,NA,2018-11-29,2018,NA
Ship-10,1759,Overhauled fuel p/p no.8 due to stucked up rack and broken pump pressure spring.,601.026.107,Pressure Spring,1,MAN B&W,601.026.18,Fuel Pump 08,2015-07-17,2015,NA
Ship-13,818,8000H Check and Overhaul Fuel valve / Nozzle,601.026.120,"Fuel Valve, Complete",1,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2018-01-06,2018,NA
Ship-13,811,8000H Check and Overhaul Fuel valve / Nozzle,601.026.120,"Fuel Valve, Complete",1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2018-01-06,2018,0
Ship-10,929,8000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.35,Fuel Valve Spindle Guide / Non Return Valve 05,2018-07-17,2018,NA
Ship-10,928,8000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.34,Fuel Valve Spindle Guide / Non Return Valve 04,2018-07-17,2018,0
Ship-10,925,8000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.31,Fuel Valve Spindle Guide / Non Return Valve 01,2018-07-19,2018,2
Ship-10,927,8000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.33,Fuel Valve Spindle Guide / Non Return Valve 03,2018-07-19,2018,0
Ship-10,926,8000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.32,Fuel Valve Spindle Guide / Non Return Valve 02,2018-07-19,2018,0
Ship-10,931,16000H Overhaul Spindle Guide / Non Return Valve,601.026.124,Nozzle IMO Number 1846775-8,0,MAN B&W,601.026.38,Fuel Valve Spindle Guide / Non Return Valve 08,2018-07-19,2018,0
Ship-10,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2018-01-07,2018,NA
Ship-10,929,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.35,Fuel Valve Spindle Guide / Non Return Valve 05,2018-07-17,2018,191
Ship-10,928,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.34,Fuel Valve Spindle Guide / Non Return Valve 04,2018-07-17,2018,0
Ship-10,808,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2018-07-19,2018,2
Ship-10,817,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2018-07-19,2018,0
Ship-10,925,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.31,Fuel Valve Spindle Guide / Non Return Valve 01,2018-07-19,2018,0
Ship-10,927,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.33,Fuel Valve Spindle Guide / Non Return Valve 03,2018-07-19,2018,0
Ship-10,810,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2018-07-19,2018,0
Ship-10,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-07-19,2018,0
Ship-10,819,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2018-07-19,2018,0
Ship-10,807,8000H Check and Overhaul Fuel valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2018-07-19,2018,0
Ship-10,926,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.32,Fuel Valve Spindle Guide / Non Return Valve 02,2018-07-19,2018,0
Ship-10,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-07-19,2018,0
Ship-10,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-07-19,2018,0
Ship-10,812,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2018-07-19,2018,0
Ship-10,815,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.73,"Fuel Valve, Foremost 03",2018-07-19,2018,0
Ship-10,818,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2018-07-19,2018,0
Ship-10,809,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2018-07-19,2018,0
Ship-10,774,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2018-07-19,2018,0
Ship-10,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2018-07-19,2018,0
Ship-10,811,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,0,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2018-07-19,2018,0
Ship-10,931,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.026.38,Fuel Valve Spindle Guide / Non Return Valve 08,2018-07-19,2018,0
Ship-10,106,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2018-09-20,2018,63
Ship-10,112,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2018-09-20,2018,0
Ship-10,150,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.73,"Fuel Valve, Foremost 03",2018-09-20,2018,0
Ship-10,220,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2018-09-20,2018,0
Ship-10,196,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-09-20,2018,0
Ship-10,122,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2018-09-20,2018,0
Ship-10,108,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2018-09-20,2018,0
Ship-10,232,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2018-09-20,2018,0
Ship-10,208,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2018-09-20,2018,0
Ship-10,202,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2018-09-20,2018,0
Ship-10,90,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2018-09-20,2018,0
Ship-10,144,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2018-09-20,2018,0
Ship-10,94,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2018-09-20,2018,0
Ship-10,148,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2018-09-20,2018,0
Ship-10,80,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-09-20,2018,0
Ship-10,146,24000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,0,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-09-20,2018,0
Ship-10,930,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.026.37,Fuel Valve Spindle Guide / Non Return Valve 07,2018-11-14,2018,55
Ship-10,775,8000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.026.36,Fuel Valve Spindle Guide / Non Return Valve 06,2018-11-14,2018,0
Ship-11,2209,Fuel Valve renewal.,601.026.126,Sealing Ring,1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2017-08-15,2017,NA
Ship-11,2217,Fuel Valve renewal.,601.026.126,Sealing Ring,1,MAN B&W,601.002.78,"Fuel Valve, Foremost 08",2017-08-15,2017,0
Ship-11,2213,Fuel Valve renewal.,601.026.126,Sealing Ring,1,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2017-08-15,2017,0
Ship-11,2481,Renewal of fuel valve.,601.026.126,Sealing Ring,1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2018-06-30,2018,319
Ship-11,2483,NA,601.026.126,Sealing Ring,1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2018-06-30,2018,0
Ship-11,817,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2019-03-07,2019,250
Ship-11,774,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2019-03-07,2019,0
Ship-11,94,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2019-03-07,2019,0
Ship-11,810,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.65,"Fuel Valve, Aftmost 05",2019-03-07,2019,0
Ship-11,144,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.76,"Fuel Valve, Foremost 06",2019-03-07,2019,0
Ship-11,96,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2019-03-07,2019,0
Ship-11,122,12000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.75,"Fuel Valve, Foremost 05",2019-03-07,2019,0
Ship-11,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2019-03-07,2019,0
Ship-11,110,16000H Overhaul Spindle guide / non return valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2019-03-18,2019,11
Ship-11,80,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.62,"Fuel Valve, Aftmost 02",2019-03-18,2019,0
Ship-11,146,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.77,"Fuel Valve, Foremost 07",2019-03-18,2019,0
Ship-11,100,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2019-03-18,2019,0
Ship-11,88,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.63,"Fuel Valve, Aftmost 03",2019-03-21,2019,3
Ship-11,76,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2019-03-21,2019,0
Ship-11,92,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2019-03-21,2019,0
Ship-11,106,16000H Overhaul Spindle Guide / Non Return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.68,"Fuel Valve, Aftmost 08",2019-03-21,2019,0
Ship-12,98,16000H Spindle Guide/Non-return Valve,601.026.126,Sealing Ring,1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2019-06-06,2019,NA
Ship-13,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2015-07-04,2015,NA
Ship-13,811,8000H Check and Overhaul Fuel valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2015-07-04,2015,0
Ship-13,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2015-07-04,2015,0
Ship-13,809,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2015-07-04,2015,0
Ship-13,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2015-07-04,2015,0
Ship-13,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2015-07-04,2015,0
Ship-13,2041,Cylinder no.3 upper and lower jacket,601.026.126,Sealing Ring,1,MAN B&W,601.002.03,Cylinder Cover 03,2016-04-22,2016,293
Ship-13,2043,Cylinder no.4 upper and lower jacket,601.026.126,Sealing Ring,1,MAN B&W,601.002.04,Cylinder Cover 04,2016-04-22,2016,0
Ship-13,495,16000H Overhauling the Cylinder Cover,601.026.126,Sealing Ring,1,MAN B&W,601.002.02,Cylinder Cover 02,2016-10-02,2016,163
Ship-13,87,16000H Overhauling the Cylinder Cover,601.026.126,Sealing Ring,1,MAN B&W,601.002.06,Cylinder Cover 06,2016-10-03,2016,1
Ship-13,814,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.72,"Fuel Valve, Foremost 02",2017-01-09,2017,98
Ship-13,773,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.66,"Fuel Valve, Aftmost 06",2017-01-09,2017,0
Ship-13,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2017-01-09,2017,0
Ship-13,809,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.64,"Fuel Valve, Aftmost 04",2017-01-09,2017,0
Ship-13,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2017-01-09,2017,0
Ship-13,811,8000H Check and Overhaul Fuel valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.67,"Fuel Valve, Aftmost 07",2017-01-09,2017,0
Ship-13,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2017-01-27,2017,18
Ship-13,813,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.71,"Fuel Valve, Foremost 01",2018-08-02,2018,552
Ship-13,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-08-02,2018,0
Ship-13,806,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-08-10,2018,8
Ship-13,3489,Overhaul spare fuel injector valves,601.026.126,Sealing Ring,8,MAN B&W,601.002.61,"Fuel Valve, Aftmost 01",2018-09-11,2018,32
Ship-9,816,8000H Check and Overhaul Fuel Valve / Nozzle,601.026.126,Sealing Ring,1,MAN B&W,601.002.74,"Fuel Valve, Foremost 04",2018-11-22,2018,NA
