material_id,week,material_desc,material_group_id,material_group_desc,abcd,inventory_primo,arrive_primo,reqs,inventory_ultimo,moq
M51394079,10,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,11,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,12,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,13,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,14,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,15,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,16,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,17,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,18,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,19,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,20,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,21,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,22,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,0,421515,400000
M51394079,23,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,421515,0,400000,21515,400000
M51394079,24,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,25,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,26,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,27,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,28,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,29,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,30,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,31,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,0,0,21515,400000
M51394079,32,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,21515,416334,400000,37849,400000
M51394079,33,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,37849,0,0,37849,400000
M51394079,34,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,37849,0,0,37849,400000
M51394079,35,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,37849,400000,200000,237849,400000
M51394079,36,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,237849,0,0,237849,400000
M51394079,37,CAN HOEG_RO 33CL SK_AL 0032B BPN'22,MG2030201,ALU NON-EMBOSSED CAN,C,237849,0,0,237849,400000
M51395958,8,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,9,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,10,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,11,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,12,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,13,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,14,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,15,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,16,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,17,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,18,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,19,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,20,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,21,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,0,1339865,500000
M51395958,22,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,1339865,0,1250000,89865,500000
M51395958,23,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,24,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,25,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,26,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,27,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,28,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,29,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,30,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,31,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,32,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,0,0,89865,500000
M51395958,33,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,89865,1276148,1250000,116013,500000
M51395958,34,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,116013,0,0,116013,500000
M51395958,35,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,116013,0,0,116013,500000
M51395958,36,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,116013,0,0,116013,500000
M51395958,37,CAN STEL RG 33CL 0030A S_AL MV INT DE,MG2030201,ALU NON-EMBOSSED CAN,A,116013,0,0,116013,500000
M51396591,8,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,9,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,10,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,11,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,12,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,13,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,14,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,15,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,16,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,17,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,18,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,19,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,0,1484581,28000
M51396591,20,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,1484581,0,1372000,112581,28000
M51396591,21,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,22,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,23,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,24,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,25,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,26,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,27,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,28,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,29,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,30,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,31,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,0,0,112581,28000
M51396591,32,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,112581,569161,630000,51742,28000
M51396591,33,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,51742,0,0,51742,28000
M51396591,34,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,51742,0,0,51742,28000
M51396591,35,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,51742,0,0,51742,28000
M51396591,36,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,51742,0,0,51742,28000
M51396591,37,"SHRINK JUPI 15X35,5CL XXXX REC",MG2080101,PRINTED SHRINK,A,51742,0,0,51742,28000
M51397055,8,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,9,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,10,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,11,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,12,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,13,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,14,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,15,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,16,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,17,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,18,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,19,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,20,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,0,425177,400000
M51397055,21,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,425177,0,200000,225177,400000
M51397055,22,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,23,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,24,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,25,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,26,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,27,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,28,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,29,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,30,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,31,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,32,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,200000,25177,400000
M51397055,33,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,25177,0,0,25177,400000
M51397055,34,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,25177,0,0,25177,400000
M51397055,35,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,25177,400000,200000,225177,400000
M51397055,36,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397055,37,CAN JUP_PI 33CL S_AL 0031A RIBB DP NL,MG2030201,ALU NON-EMBOSSED CAN,C,225177,0,0,225177,400000
M51397057,8,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,9,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,10,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,11,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,12,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,13,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,14,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,15,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,16,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,17,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,18,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,19,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,20,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,21,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,22,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,23,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,24,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,0,644184,400000
M51397057,25,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,644184,0,200000,444184,400000
M51397057,26,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,27,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,28,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,29,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,30,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,31,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,0,444184,400000
M51397057,32,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,444184,0,200000,244184,400000
M51397057,33,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,244184,0,0,244184,400000
M51397057,34,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,244184,0,0,244184,400000
M51397057,35,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,244184,0,200000,44184,400000
M51397057,36,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,44184,0,0,44184,400000
M51397057,37,CAN LEFF 9 50CL S_AL 0050D BPN MV FR 22,MG20301,STEEL CANS,D,44184,0,0,44184,400000
M51397058,8,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,9,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,10,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,11,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,12,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,13,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,14,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,15,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,16,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,17,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,18,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,19,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,20,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,21,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,22,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,23,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,24,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,25,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,26,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,27,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,28,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,29,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,30,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,31,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,32,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,33,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,0,127611,75000
M51397058,34,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,127611,0,37500,90111,75000
M51397058,35,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,90111,0,0,90111,75000
M51397058,36,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,90111,0,0,90111,75000
M51397058,37,SHR JUP 2X3X33CL 958  RIB REC 100% DP NL,MG2080101,PRINTED SHRINK,B,90111,0,0,90111,75000
M51397073,8,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,9,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,10,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,11,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,12,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,13,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,14,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,15,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,16,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,17,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,0,290646,80000
M51397073,18,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,290646,0,160000,130646,80000
M51397073,19,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,20,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,21,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,22,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,23,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,24,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,0,130646,80000
M51397073,25,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,130646,0,120000,10646,80000
M51397073,26,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,10646,0,0,10646,80000
M51397073,27,SHR 0401 LEFF BL 2X2X50CL RECY HCL 4L,MG2080101,PRINTED SHRINK,A,10646,0,0,10646,80000
