week,material_id,material_desc,material_group_id,material_group_desc,abcd,reqs,inventory_ultimo,moq
30,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-342526,500000
31,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-342526,500000
32,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-342526,500000
33,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-342526,500000
34,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,250000,-592526,500000
35,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-592526,500000
36,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-592526,500000
37,M51311646,CAN BUD 5% 50CL S_AL 0050D BPANI AT/FR19,MG2030201,ALU NON-EMBOSSED CAN,C,0,-592526,500000
8,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
9,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
10,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
11,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
12,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
13,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
14,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,2661444,75000
15,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2400000,261444,75000
16,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
17,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
18,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
19,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
20,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
21,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
22,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
23,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
24,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
25,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,261444,75000
26,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,2062500,-1801056,75000
27,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
28,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
29,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
30,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
31,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
32,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
33,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
34,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
35,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
36,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
37,M51312767,SHRINK CAN JUP 2X3X33CL RIB 100% REC,MG2080101,PRINTED SHRINK,A,0,-1801056,75000
8,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
9,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
10,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
11,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
12,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
13,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
14,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
15,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
16,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,1368193,45000
17,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,1440000,-71807,45000
18,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
19,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
20,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
21,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
22,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
23,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
24,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
25,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
26,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
27,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-71807,45000
28,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,562500,-634307,45000
29,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-634307,45000
30,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-634307,45000
31,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-634307,45000
32,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-634307,45000
33,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-634307,45000
34,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,90000,-724307,45000
35,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-724307,45000
36,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-724307,45000
37,M51321285,SHRINK JUP 2X4X50CL 0420 MAXI REC'19,MG2080101,PRINTED SHRINK,A,0,-724307,45000
8,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
9,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
10,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
11,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
12,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
13,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
14,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
15,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
16,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
17,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
18,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
19,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
20,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
21,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,494440,80000
22,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,400000,94440,80000
23,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
24,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
25,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
26,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
27,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
28,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
29,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
30,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
31,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,94440,80000
32,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,320000,-225560,80000
33,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,-225560,80000
34,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,-225560,80000
35,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,-225560,80000
36,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,-225560,80000
37,M51323324,SHRINK CAN JUP 0401 2X2X50CL HCL RIB REC,MG2080101,PRINTED SHRINK,A,0,-225560,80000
8,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,372240,400000
9,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,372240,400000
10,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,200000,172240,400000
11,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
12,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
13,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
14,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
15,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
16,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
17,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
18,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
19,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
20,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
21,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
22,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
23,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
24,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
25,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
26,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
27,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
28,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
29,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
30,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
31,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
32,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
33,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
34,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
35,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
36,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
37,M51323494,CAN BECK 33CL S_AL 0030A MV INT 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,172240,400000
8,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,46400.173,1001
9,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,46400.173,1001
10,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,10000,36400.173,1001
11,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
12,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
13,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
14,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
15,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
16,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
17,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
18,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
19,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
20,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
21,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
22,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
23,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
24,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
25,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
26,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
27,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
28,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
29,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
30,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
31,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
32,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
33,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
34,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
35,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
36,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
37,M51324074,RETRACTABLE FILM LDPE REC 70% 530/50,MG2080102,UNPRINTED SHRINK,B,0,36400.173,1001
8,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
9,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
10,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
11,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
12,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
13,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
14,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
15,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
16,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
17,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,693976,400000
18,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,200000,493976,400000
19,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
20,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
21,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
22,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
23,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
24,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
25,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
26,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
27,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
28,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
29,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
30,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
31,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
32,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,493976,400000
33,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,200000,293976,400000
34,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,293976,400000
35,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,293976,400000
36,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,293976,400000
37,M51325788,CAN STEL RG 50CL S_AL 0050A CH 2020,MG2030201,ALU NON-EMBOSSED CAN,B,0,293976,400000
8,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
9,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
10,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
11,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
12,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
13,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
14,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
15,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
16,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
17,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
18,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
19,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,545767,500000
20,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,750000,-204233,500000
21,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
22,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
23,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
24,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
25,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
26,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
27,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
28,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
29,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
30,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
31,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,0,-204233,500000
32,M51327609,CAN HOEG_0.0 33CL 0030B S_AL 2019,MG2030201,ALU NON-EMBOSSED CAN,C,750000,-954233,500000
